http_code|time_total|size|elapsed_ms|rate_headers
200|0.219944|94938|0|
200|0.203032|94939|0|
200|0.276846|95003|0|
200|0.227038|94938|0|
200|0.207045|94939|0|
200|0.185325|94939|0|
200|0.257173|95003|0|
200|0.217985|95003|0|
200|0.209277|94938|0|
200|0.207990|94939|0|
